nom_commune;code_insee;code_departement;population;email;nom_contact;code_postal;latitude;longitude
LOUIN;79156;79;759;mairie-louin@cc-avt.fr;Monique NOLOT;79600;;
LOUZY;79157;79;1285;louzy.mairie@wanadoo.fr;Michel DORET;79100;;
LUCHÉ-SUR-BRIOUX;79158;79;143;mairie.luche.brioux@wanadoo.fr;Yoann RICHARD;79170;;
LUCHÉ-THOUARSAIS;79159;79;457;mairie.luchethouarsais@wanadoo.fr;Christian ROCHARD;79330;;
LUSSERAY;79160;79;161;mairie-lusseray@paysmellois.org;François DURGAND;79170;;
LUZAY;79161;79;577;mairieluzay@orange.fr;Gilles MEUNIER;79100;;
MAGNÉ;79162;79;2773;mairie@ville-magne.fr;Gérard LABORDERIE;79460;;
MAGNÉ;79162;86;2773;contact@magne86.fr;Gérard LABORDERIE;86160;;
MAIRÉ-LEVESCAULT;79163;79;570;mairie.mairelevescau@free.fr;Dorick BARILLOT;79190;;
MAISONNAIS;79164;18;257;mairie-maisonnais@wanadoo.fr;Patrice GUERY;18170;;
MAISONTIERS;79165;79;187;mairie-maisontiers@cc-avt.fr;Jean-François COIFFARD;79600;;
MARIGNY;79166;3;886;marigny.mairie@wanadoo.fr;Daniel BAUDOUIN;03210;;
MARIGNY;79166;39;886;mairiemarigny@wanadoo.fr;Daniel BAUDOUIN;39130;;
MARIGNY;79166;71;886;mairie.marigny71@wanadoo.fr;Daniel BAUDOUIN;71300;;
MARIGNY;79166;79;886;marignymairie@wanadoo.fr;Daniel BAUDOUIN;79360;;
MARNES;79167;79;242;mairie.marnes@thouars-communaute.fr;Pierre BIGOT;79600;;
MAUZÉ-SUR-LE-MIGNON;79170;79;2790;mairie@ville-mauze-mignon.fr;Philippe MAUFFREY;79210;;
MAZIÈRES-EN-GÂTINE;79172;79;999;mazieres@ccsudgatine.fr;Alain CLAIRAND;79310;;
MELLE;79174;79;3667;contact@ville-melle.fr;Yves DEBIEN;79500;;
MELLERAN;79175;79;517;mairie-melleran@paysmellois.org;Joël AUBIN;79190;;
MÉNIGOUTE;79176;79;874;communedemenigoute@wanadoo.fr;Didier GAILLARD;79340;;
MESSÉ;79177;79;182;mairie-messe@paysmellois.org;Carole TROUBLE;79120;;
MONCOUTANT;79179;79;3176;mairie@moncoutantsursevre.fr;Philippe MOUILLER;79320;;
MONTALEMBERT;79180;79;271;commune-montalembert@wanadoo.fr;Jean-Marie DESCHODT;79190;;
LA MOTHE-SAINT-HÉRAY;79184;79;1797;secretariat@lamothe79800.fr;Alain DELAGE;79800;;
NANTEUIL;79189;79;1670;commune.nanteuil@orange.fr;Jean-Marie CLOCHARD;79400;;
NEUVY-BOUIN;79190;79;487;mairie@neuvy-bouin.fr;Yolande SECHET;79130;;
NIORT;79191;79;57813;mairie@mairie-niort.fr;Jérôme BALOGE;79000;;
NUEIL-LES-AUBIERS;79195;79;5507;secretariat@ville-nueil-les-aubiers.fr;Philippe BREMOND;79250;;
OROUX;79197;79;108;mairie-oroux@cc-parthenay-gatine.fr;Mickaël CHARTIER;79390;;
PAIZAY-LE-CHAPT;79198;79;268;mairie-paizaylechapt@paysmellois.org;Jacques BERTON;79170;;
PAMPLIE;79200;79;271;mairie-de-pamplie@wanadoo.fr;Michel DROCHON;79220;;
PAMPROUX;79201;79;1682;mairie.pamproux@wanadoo.fr;Yvelise BALLU BERTHELLEMY;79800;;
PARTHENAY;79202;79;10390;mairie-parthenay@cc-parthenay-gatine.fr;Xavier ARGENTON;79200;;
PAS-DE-JEU;79203;79;403;mairie.pasdejeu@orange.fr;Maryline GELÉE;79100;;
PÉRIGNÉ;79204;79;1015;contact@mairiedeperigne.fr;Jean-Michel GROLLEAU;79170;;
PERS;79205;79;73;mairie-pers@paysmellois.org;Marie-Claire GUERIN;79190;;
LA PETITE-BOISSIÈRE;79207;79;651;mairie@la-petite-boissiere.fr;Joël BARRAUD;79700;;
LA PEYRATTE;79208;79;1138;mairie@lapeyratte.fr;Jean-Claude GUÉRIN;79200;;
PIERREFITTE;79209;19;333;mairie.pierrefitte@wanadoo.fr;Claude MORICEAU;19450;;
PIERREFITTE;79209;23;333;commune.pierrefitte@creuseconfluence.com;Claude MORICEAU;23130;;
PIERREFITTE;79209;79;333;mairiedepierrefitte79@orange.fr;Claude MORICEAU;79330;;
PIERREFITTE;79209;88;333;mairie@commune-de-pierrefitte88.fr;Claude MORICEAU;88270;;
LE PIN;79210;3;1064;mairielepin03@gmail.com;Catherine PUAUT;03130;;
LE PIN;79210;14;1064;mairie.isa@wanadoo.fr;Catherine PUAUT;14590;;
LE PIN;79210;17;1064;mairie.lepin@orange.fr;Catherine PUAUT;17210;;
LE PIN;79210;30;1064;mairie-le-pin2@wanadoo.fr;Catherine PUAUT;30330;;
LE PIN;79210;39;1064;mairie.le-pin@wanadoo.fr;Catherine PUAUT;39210;;
LE PIN;79210;44;1064;mairielepin@orange.fr;Catherine PUAUT;44540;;
LE PIN;79210;77;1064;secretariat@mairielepin.fr;Catherine PUAUT;77181;;
LE PIN;79210;79;1064;accueil@mairiedupin.fr;Catherine PUAUT;79140;;
LE PIN;79210;82;1064;mairie-le.pin@orange.fr;Catherine PUAUT;82340;;
PLIBOU;79212;79;205;mairie-plibou@paysmellois.org;Gérard BARRE;79190;;
POMPAIRE;79213;79;1968;accueil_pompaire@cc-parthenay-gatine.fr;Jacques DIEUMEGARD;79200;;
POUGNE-HÉRISSON;79215;79;373;mairie-pougneherisson@wanadoo.fr;Guillaume MOTARD;79130;;
PRAHECQ;79216;79;2056;accueil@mairie-prahecq.fr;Claude ROULLEAU;79230;;
PRESSIGNY;79218;52;208;mairie-pressigny-52@wanadoo.fr;Jean SIGOGNEAU;52500;;
PRESSIGNY;79218;79;208;pressigny.mairie@orange.fr;Jean SIGOGNEAU;79390;;
PRIN-DEYRANÇON;79220;79;618;prindey-mairie@orange.fr;Jacques MORISSET;79210;;
PUGNY;79222;79;242;mairie.pugny@moncoutantsursevre.fr;Christian ROY;79320;;
PUIHARDY;79223;79;81;mairie.puyhardy@orange.fr;Patrice DOUTEAU;79160;;
REFFANNES;79225;79;370;secretariat@mairie-reffannes.fr;Michel ROY;79420;;
LE RETAIL;79226;79;270;mairieleretail@gmail.com;Véronique GILBERT;79130;;
LA ROCHÉNARD;79229;79;575;mairie.la.rochenard@wanadoo.fr;Sylvie DEBOEUF;79270;;
ROM;79230;79;880;mairie-rom@paysmellois.org;Gilles PICHON;79120;;
ROMANS;79231;1;733;romans01400@gmail.com;Daniel JOLLIT;01400;;
ROMANS;79231;79;733;mairie.romans884@orange.fr;Daniel JOLLIT;79260;;
SAINT-AMAND-SUR-SÈVRE;79235;79;1298;mairie.saint.amand.sur.sevre@wanadoo.fr;Claude PAPIN;79700;;
SAINT-ANDRÉ-SUR-SÈVRE;79236;79;638;mairie-saint-andre-sur-sevre@wanadoo.fr;Dany GRELLIER;79380;;
SAINT-AUBIN-DU-PLAIN;79238;79;561;mairie-st-aubin@wanadoo.fr;Nicole COTILLON;79300;;
SAINT-AUBIN-LE-CLOUD;79239;79;1761;mairie.staubinlecld@wanadoo.fr;Alain PIED;79450;;
SAINTE-BLANDINE;79240;38;701;mairie@sainteblandine.fr;Patricia ROUXEL;38110;;
SAINT-CHRISTOPHE-SUR-ROC;79241;79;578;mairie@stchristophesurroc.fr;Claude BONNIN;79220;;
VOULMENTIN;79242;79;1083;mairievoulmentin@orange.fr;Martine CHARGÉ BARON;79150;;
SAINT-COUTANT;79243;16;269;secretariat@saint-coutant.fr;Odile THELLIER;16350;;
SAINT-COUTANT;79243;79;269;mairie-stcoutant@paysmellois.org;Odile THELLIER;79120;;
SAINT-CYR-LA-LANDE;79244;79;354;mairie.stcyrlalande@gmail.com;Eric BREMAND;79100;;
SAINT-GELAIS;79249;79;1792;mairie-st-gelais@wanadoo.fr;Bruno JUGE;79410;;
SAINTE-GEMME;79250;17;384;secretariat@mairiestegemme.fr;Roland MORICEAU;17250;;
SAINTE-GEMME;79250;32;384;sainte.gemme@gmail.com;Roland MORICEAU;32120;;
SAINTE-GEMME;79250;33;384;commune.sainte-gemme@wanadoo.fr;Roland MORICEAU;33580;;
SAINTE-GEMME;79250;36;384;mairie.ste.gemme@wanadoo.fr;Roland MORICEAU;36500;;
SAINTE-GEMME;79250;51;384;mairiestgemme@orange.fr;Roland MORICEAU;51700;;
SAINTE-GEMME;79250;79;384;mairie.sainte.gemme@orange.fr;Roland MORICEAU;79330;;
SAINTE-GEMME;79250;81;384;mairie.saintegemme@wanadoo.fr;Roland MORICEAU;81190;;
SAINT-GÉNÉROUX;79252;79;379;mairie-st-generoux@orange.fr;Cyril DUHEM;79600;;
SAINT-GEORGES-DE-NOISNÉ;79253;79;709;stgeorges@ccsudgatine.fr;Sophie JUIN;79400;;
SAINT-GEORGES-DE-REX;79254;79;417;mairie.stgeorgesderex@orange.fr;Alain LIAIGRE;79210;;
SAINT-GERMAIN-DE-LONGUE-CHAUME;79255;79;411;mairie-stgermain@cc-parthenay-gatine.fr;Bernard MIMEAU;79200;;
SAINT-GERMIER;79256;31;210;mairie-saint-germier@orange.fr;Jean-François LHERMITTE;31290;;
SAINT-GERMIER;79256;32;210;mairie.saintgermier@orange.fr;Jean-François LHERMITTE;32200;;
SAINT-GERMIER;79256;79;210;saintgermier.mairie@orange.fr;Jean-François LHERMITTE;79340;;
SAINT-GERMIER;79256;81;210;mairiestgermier@wanadoo.fr;Jean-François LHERMITTE;81210;;
SAINT-HILAIRE-LA-PALUD;79257;79;1591;mairie@sthilairelapalud.fr;Dany BREMAUD;79210;;
SAINT-JACQUES-DE-THOUARS;79258;79;465;communestjacquesthouars79@orange.fr;Sylvain SINTIVE;79100;;
SAINT-JEAN-DE-THOUARS;79259;79;1336;mairie.st-jean@thouars-communaute.fr;André BEVILLE;79100;;
SAINT-JOUIN-DE-MILLY;79261;79;209;mairie.saintjouindemilly@moncoutantsursevre.fr;Jean-Marie GUILLET;79380;;
SAINT-LAURS;79263;79;536;secretariat@saintlaurs.fr;Gilles BOUJU;79160;;
SAINT-LÉGER-DE-MONTBRUN;79265;79;1217;mairiesaintlegerdemontbrun79@orange.fr;Marlène DURDON;79100;;
SAINT-LIN;79267;79;368;stlin@ccsudgatine.fr;Jérôme LIBNER;79420;;
SAINT-LOUP-LAMAIRÉ;79268;79;934;mairie@saint-loup-lamaire.fr;Pascal BIRONNEAU;79600;;
SAINT-MAIXENT-DE-BEUGNÉ;79269;79;359;st-maixent-beugne@wanadoo.fr;René BAURUEL;79160;;
SAINT-MARC-LA-LANDE;79271;79;358;stmarc@ccsudgatine.fr;Pascal OLIVIER;79310;;
SAINT-MARTIN-DE-BERNEGOUE;79273;79;802;mairie@saintmartindebernegoue.fr;Jean-Martial FREDON;79230;;
SAINT-MARTIN-DE-MÂCON;79274;79;338;mairie.stmartindemacon@wanadoo.fr;Christophe COLLOT;79100;;
SAINT-MARTIN-DE-SAINT-MAIXENT;79276;79;1110;mairiestmartindestmaixent@wanadoo.fr;Daniel PHILIPPE;79400;;
SAINT-MARTIN-DE-SANZAY;79277;79;1000;mairie.saintmartindesanzay@orange.fr;Gérard BOULORD;79290;;
SAINT-MARTIN-DU-FOUILLOUX;79278;49;217;direction@saintmartindufouilloux49.fr;Patrice BERGEON;49170;;
SAINT-MARTIN-DU-FOUILLOUX;79278;79;217;st-martin-fouilloux@cc-parthenay-gatine.fr;Patrice BERGEON;79420;;
SAINT-MAXIRE;79281;79;1132;mairie-saint-maxire@orange.fr;Christian BREMAUD;79410;;
SAINT-MÉDARD;79282;17;114;st.medardensaintonge@orange.fr;Jean-Louis FOUCHE;17500;;
SAINT-MÉDARD;79282;31;114;mairie.st-medard@wanadoo.fr;Jean-Louis FOUCHE;31360;;
SAINT-MÉDARD;79282;32;114;mairie@saintmedard32.fr;Jean-Louis FOUCHE;32300;;
SAINT-MÉDARD;79282;36;114;mairie@stmedard36.fr;Jean-Louis FOUCHE;36700;;
SAINT-MÉDARD;79282;46;114;mairie.saintmedard46@orange.fr;Jean-Louis FOUCHE;46150;;
SAINT-MÉDARD;79282;57;114;mairie.saintmedard798@orange.fr;Jean-Louis FOUCHE;57260;;
SAINT-MÉDARD;79282;64;114;saint-medard.mairie@wanadoo.fr;Jean-Louis FOUCHE;64370;;
SAINTE-NÉOMAYE;79283;79;1357;accueil.mairie@sainte-neomaye.fr;Roger LARGEAUD;79260;;
SAINTE-OUENNE;79284;79;802;ste-ouenne.mairie@orange.fr;Thierry LEMAITRE;79220;;
SAINT-PARDOUX;79285;63;1589;mairie.stpardoux@wanadoo.fr;Benoit PIRON;63440;;
SAINT-PAUL-EN-GÂTINE;79286;79;455;mairie@saintpaulgatine.fr;Bernard GIRAUD;79240;;
SAINT-POMPAIN;79290;79;959;mairie-st-pompain@wanadoo.fr;Christian RENOU;79160;;
SAINTE-RADEGONDE;79292;12;1937;mairie@sainteradegonde.fr;Jean-Jacques JOLY;12850;;
SAINTE-RADEGONDE;79292;17;1937;mairie@steradegonde17.fr;Jean-Jacques JOLY;17250;;
SAINTE-RADEGONDE;79292;24;1937;mairie.steradegonde@wanadoo.fr;Jean-Jacques JOLY;24560;;
SAINTE-RADEGONDE;79292;32;1937;sainte.radegonde.mairie@wanadoo.fr;Jean-Jacques JOLY;32500;;
SAINTE-RADEGONDE;79292;33;1937;ste-radegonde.mairie@wanadoo.fr;Jean-Jacques JOLY;33350;;
SAINTE-RADEGONDE;79292;71;1937;mairie.sainte-radegonde@wanadoo.fr;Jean-Jacques JOLY;71320;;
SAINTE-RADEGONDE;79292;86;1937;contact@sainteradegonde86.fr;Jean-Jacques JOLY;86300;;
SAINT-RÉMY;79293;1;1010;mairie@st-remy01.fr;Elisabeth MAILLARD;01310;;
SAINT-RÉMY;79293;12;1010;saint.remy@wanadoo.fr;Elisabeth MAILLARD;12200;;
SAINT-RÉMY;79293;14;1010;mairie@stremy.fr;Elisabeth MAILLARD;14570;;
SAINT-RÉMY;79293;19;1010;mairie.saintremy@orange.fr;Elisabeth MAILLARD;19290;;
SAINT-RÉMY;79293;21;1010;mairie.saint-remy@wanadoo.fr;Elisabeth MAILLARD;21500;;
SAINT-RÉMY;79293;71;1010;mairie@saint-remy71.fr;Elisabeth MAILLARD;71100;;
SAINT-RÉMY;79293;79;1010;mairie@saintremy79.fr;Elisabeth MAILLARD;79410;;
SAINT-ROMANS-DES-CHAMPS;79294;79;179;mairie.stromansdeschamps@wanadoo.fr;Sophie BROSSARD;79230;;
SAINT-ROMANS-LÈS-MELLE;79295;79;693;mairiestromans@orange.fr;Jérôme PELTIER;79500;;
SAINTE-SOLINE;79297;79;342;mairie-stesoline@paysmellois.org;Julien CHASSIN;79120;;
SAINT-SYMPHORIEN;79298;18;1826;mairie.stsymphoriencher@wanadoo.fr;René PACAULT;18190;;
SAINT-SYMPHORIEN;79298;27;1826;mairie-st-symphorien@wanadoo.fr;René PACAULT;27500;;
SAINT-SYMPHORIEN;79298;33;1826;commune.de.saint-symphorien@wanadoo.fr;René PACAULT;33113;;
SAINT-SYMPHORIEN;79298;35;1826;mairie.saintsymphorien@orange.fr;René PACAULT;35630;;
SAINT-SYMPHORIEN;79298;72;1826;mairie.stsymphorien@wanadoo.fr;René PACAULT;72240;;
SAINT-SYMPHORIEN;79298;79;1826;mairie@saint-symphorien79.fr;René PACAULT;79270;;
SAINT-VARENT;79299;79;2498;villesaintvarent@wanadoo.fr;Pierre RAMBAULT;79330;;
SAINTE-VERGE;79300;79;1421;communesteverge@gmail.com;Jean LAMBERT;79100;;
SAINT-VINCENT-LA-CHÂTRE;79301;79;638;mairie-stvincent@paysmellois.org;Jacques TRICHET;79500;;
SAIVRES;79302;79;1409;contact@saivres.fr;Rémi PAPOT;79400;;
SALLES;79303;33;342;contact@ville-de-salles.com;Régis BILLEROT;33770;;
SALLES;79303;47;342;mairie.de.salles47@wanadoo.fr;Régis BILLEROT;47150;;
SALLES;79303;65;342;mairie.salles-argeles@wanadoo.fr;Régis BILLEROT;65400;;
SALLES;79303;79;342;mairie.salles057@orange.fr;Régis BILLEROT;79800;;
SANSAIS;79304;79;785;mairie-sansais@orange.fr;Rabah LAICHOUR;79270;;
SAURAIS;79306;79;194;commune.de.saurais@orange.fr;Louis-Marie GUERINEAU;79200;;
SAUZÉ-VAUSSAIS;79307;79;1602;accueil.mairie@sauzevaussais.fr;Michel EPRINCHARD;79190;;
SCIECQ;79308;79;588;mairie-de-sciecq@orange.fr;Jean-Claude BARRAUD;79000;;
SCILLÉ;79309;79;381;communedescille@wanadoo.fr;Jean-Paul CANTET;79240;;
SECONDIGNÉ-SUR-BELLE;79310;79;539;mairie.secondigne@wanadoo.fr;Jocelyne BERNARDIN;79170;;
SECONDIGNY;79311;79;1811;mairie@secondigny.fr;Jean-Paul DUFOUR;79130;;
SÉLIGNÉ;79312;79;119;mairie-seligne@paysmellois.org;Jacques DUPIN;79170;;
SEPVRET;79313;79;594;mairie-sepvret@paysmellois.org;Patrick CHARPENTIER;79120;;
SOUDAN;79316;44;464;mairie.soudan@wanadoo.fr;Didier PROUST;44110;;
SOUDAN;79316;79;464;soudan2@orange.fr;Didier PROUST;79800;;
SOUVIGNÉ;79319;16;873;commune.souvigne@wanadoo.fr;Michel RICORDEL;16240;;
SOUVIGNÉ;79319;37;873;accueil@mairie-souvigne.fr;Michel RICORDEL;37330;;
SOUVIGNÉ;79319;79;873;contact@souvigne79.fr;Michel RICORDEL;79800;;
SURIN;79320;79;625;surin.mairie@wanadoo.fr;Philippe JEANNOT;79220;;
SURIN;79320;86;625;contact@surin-vienne.fr;Philippe JEANNOT;86250;;
TAIZÉ;79321;71;772;mairie.taize71@gmail.com;Alain BLOT;71250;;
LE TALLUD;79322;79;2049;mairieletallud@cc-parthenay-gatine.fr;Didier VOY;79200;;
THÉNEZAY;79326;79;1454;mairie-thenezay@cc-parthenay-gatine.fr;Véronique CORNUAULT;79390;;
THORIGNY;79328;85;88;mairie.accueil@thorigny-vendee.fr;Gérard GIBAULT;85480;;
THOUARS;79329;79;9622;info@thouars.fr;Patrice PINEAU;79103;;
TOURTENAY;79331;79;142;mairie-tourtenay@orange.fr;Edwige ARDRIT;79100;;
TRAYES;79332;79;134;mairietrayes@orange.fr;Philippe MICHONNEAU;79240;;
USSEAU;79334;86;906;contact@usseau86.fr;Sebastien DUGLEUX;86230;;
VALLANS;79335;79;775;commune.vallans@orange.fr;Joël MISBERT;79270;;
VANÇAIS;79336;79;268;vancais-mairie@orange.fr;Line BONNET;79120;;
LE VANNEAU-IRLEAU;79337;79;894;mairie.vanneau-irleau@orange.fr;Robert GOUSSEAU;79270;;
VANZAY;79338;79;202;mairie-vanzay@paysmellois.org;François BROSSARD;79120;;
VASLES;79339;79;1728;mairie-vasles@cc-parthenay-gatine.fr;Marie-Angèle PIED;79340;;
VAUSSEROUX;79340;79;343;mairie-vausseroux@wanadoo.fr;Philippe ALBERT;79420;;
VAUTEBIS;79341;79;125;mairie-vautebis@cc-parthenay-gatine.fr;Jean-Michel MENANT;79420;;
VERNOUX-EN-GÂTINE;79342;79;591;mairie-vernoux@cc-parthenay-gatine.fr;Françoise BABIN;79240;;
VERNOUX-SUR-BOUTONNE;79343;79;190;mairie-vernouxsurboutonne@paysmellois.org;Daniel LONGEAU;79170;;
VERRUYES;79345;79;914;secretariat@verruyes.fr;Nadine MINEAU;79310;;
LE VERT;79346;79;127;mairie-levert@paysmellois.org;Philippe MOULIN;79170;;
VIENNAY;79347;79;1097;mairie.viennay@wanadoo.fr;Christophe MORIN;79200;;
VILLEFOLLET;79348;79;199;mairie-villefollet@paysmellois.org;Jean-Pierre NIVELLE;79170;;
VILLEMAIN;79349;79;163;mairie-villemain@paysmellois.org;Jean BERTRAND;79110;;
VILLIERS-EN-BOIS;79350;79;139;mairie.villiersenbois@orange.fr;Patrice HUCTEAU;79360;;
VILLIERS-EN-PLAINE;79351;79;1714;mairie@villiersenplaine.fr;Jean-Claude MORINEAU;79160;;
VILLIERS-SUR-CHIZÉ;79352;79;163;mairie@villierssurchize.fr;Bernard GILLIER;79170;;
VOUHÉ;79354;17;375;mairie.vouhe17@orange.fr;Bernard BONNET;17700;;
VOUHÉ;79354;79;375;vouhe@ccsudgatine.fr;Bernard BONNET;79310;;
VOUILLÉ;79355;79;3260;mairie-vouille79@wanadoo.fr;Stéphane PIERRON;79230;;
VOUILLÉ;79355;86;3260;mairie@vouille86.fr;Stéphane PIERRON;86190;;
XAINTRAY;79357;79;244;commune-de-xaintray0@orange.fr;Bernard BERNIER;79220;;
ABBEVILLE;80001;80;24104;contact@abbeville.fr;Nicolas DUMONT;80100;;
ABLAINCOURT-PRESSOIR;80002;80;269;mairieablaincourt@wanadoo.fr;Dany DOMONT;80320;;
ACHEUX-EN-AMIÉNOIS;80003;80;588;mairie@acheuxenamienois.fr;Jean-Paul DEVAUCHELLE;80560;;
ACHEUX-EN-VIMEU;80004;80;524;mairieacheuxenvimeu@wanadoo.fr;Bruno BOUVET;80210;;
AGENVILLE;80005;80;111;mairie.agenville@wanadoo.fr;Dany PETIT;80370;;
AGENVILLERS;80006;80;194;mairie.agenvillers@wanadoo.fr;Ghyslain HECQUET;80150;;
AIGNEVILLE;80008;80;842;mairie-aigneville@wanadoo.fr;Michel DEQUEVAUVILLER;80210;;
AILLY-LE-HAUT-CLOCHER;80009;80;907;mairie.ailly@wanadoo.fr;Antoine BERTHE;80690;;
AILLY-SUR-NOYE;80010;80;2847;mairie@aillysurnoye.fr;Marie-Hélène MARCEL;80250;;
AILLY-SUR-SOMME;80011;80;3126;mairie-aillysursomme@wanadoo.fr;Catherine BENEDINI;80470;;
AIRAINES;80013;80;2354;mairie.rn@wanadoo.fr;Albert NOBLESSE;80270;;
AIZECOURT-LE-HAUT;80015;80;77;commune.aizecourtlehaut@orange.fr;Jean-Marie DELEAU;80200;;
ALBERT;80016;80;9837;mairie@ville-albert.fr;Stéphane DEMILLY;80301;;
ALLAINES;80017;80;418;mairie.allaines-feuillaucourt@wanadoo.fr;Etienne DEFFONTAINES;80200;;
ALLENAY;80018;80;253;mairie@allenay.fr;Nathalie MARTEL;80130;;
ALLERY;80019;80;804;mairie@allery.fr;Bernard LAMOTTE;80270;;
ALLONVILLE;80020;80;755;mairie.allonville@laposte.net;Joël DELRUE;80260;;
AMIENS;80021;80;133327;maire-amiens@amiens-metropole.com;Brigitte FOURE;80000;;
ANDAINVILLE;80022;80;228;mairie.andainville@orange.fr;Philippe DALLERY;80140;;
ANDECHY;80023;80;265;mairieandechy@orange.fr;Sébastien CARPENTIER;80700;;
ARGOULES;80025;80;330;mairiedargoules@orange.fr;Claude PATTE;80120;;
ARGUEL;80026;80;30;arguel.mairie@laposte.net;Gilles SOUMILLON;80140;;
ARMANCOURT;80027;60;19;mairie.armancourt@wanadoo.fr;Marjorie DELAPORTE;60880;;
ARMANCOURT;80027;80;19;mairie.armancourt80@orange.fr;Marjorie DELAPORTE;80700;;
ARQUÈVES;80028;80;154;commune-de-arqueves@orange.fr;Christophe DELORAINE;80560;;
ARREST;80029;80;877;mairie.arrest@wanadoo.fr;Jean-René LELONG;80820;;
ARRY;80030;57;195;mairie-arry@orange.fr;Emile TROUART;57680;;
ARRY;80030;80;195;mairie.arry@orange.fr;Emile TROUART;80120;;
ARVILLERS;80031;80;760;mairie.arvillers@laposte.net;Yves COTTARD;80910;;
ASSAINVILLERS;80032;80;133;mairie.assainvillers@laposte.net;Xavier DEJAIFFE;80500;;
ASSEVILLERS;80033;80;289;mairie.assevillers80@orange.fr;Michel GUILBERT;80200;;
ATHIES;80034;62;611;mairie@athies.fr;Alain ACQUAIRE;62223;;
ATHIES;80034;80;611;mairieathies@orange.fr;Alain ACQUAIRE;80200;;
AUBERCOURT;80035;80;79;mairie.aubercourt@laposte.net;Gilbert BERTRAND;80110;;
AUBIGNY;80036;3;473;mairie-aubigny03@wanadoo.fr;Georges LECLERCQ;03460;;
AUBIGNY;80036;14;473;mairie@aubigny14.fr;Georges LECLERCQ;14700;;
AUBIGNY;80036;79;473;mairie.aubigny79@orange.fr;Georges LECLERCQ;79390;;
AUBIGNY;80036;80;473;mairie-aubigny@wanadoo.fr;Georges LECLERCQ;80800;;
AUBVILLERS;80037;80;137;mairie.aubvillers@wanadoo.fr;Henri DERLY;80110;;
AUCHONVILLERS;80038;80;129;auchonvillers.mairie@wanadoo.fr;Marie-Anne REVEILLON;80560;;
AULT;80039;80;1674;secretariat.accueil@ault.fr;Marthe SUEUR;80460;;
AUMÂTRE;80040;80;197;mairie.aumatre@orange.fr;Louis QUEVAUVILLERS;80140;;
AUMONT;80041;39;138;mairie@aumont39.fr;Roseline VAN DYCKE;39800;;
AUMONT;80041;80;138;mairiedeaumont@orange.fr;Roseline VAN DYCKE;80640;;
AUTHEUX;80042;80;118;mairie.autheux@laposte.net;Daniel BOUTELEUX;80600;;
AUTHIE;80043;14;306;contact@mairieauthie.fr;Honoré FROIDEVAL;14280;;
AUTHIE;80043;80;306;mairie@authie.fr;Honoré FROIDEVAL;80560;;
AUTHIEULE;80044;80;365;mairie.authieule@laposte.net;Michel HERBIN;80600;;
AUTHUILLE;80045;80;169;mairie-authuille@wanadoo.fr;Régis SCHOONHEERE;80300;;
AVELESGES;80046;80;50;mairieavelesges@orange.fr;Thierry HEBERT;80270;;
AVELUY;80047;80;505;mairie.aveluy@wanadoo.fr;Christophe BUISSET;80300;;
AVESNES-CHAUSSOY;80048;80;71;mairie.avesnes-chaussoy@laposte.net;Roland DE CALONNE;80140;;
BACOUEL-SUR-SELLE;80050;80;468;mairie@bacouel-sur-selle.fr;Jean-François CORNIQUET;80480;;
BAILLEUL;80051;59;278;mairie@ville-bailleul.fr;Fabrice FRION;59270;;
BAILLEUL;80051;61;278;commune-de-bailleul@wanadoo.fr;Fabrice FRION;61160;;
BAILLEUL;80051;80;278;bailleul.mairie@wanadoo.fr;Fabrice FRION;80490;;
BAIZIEUX;80052;80;204;mairie.baizieux@orange.fr;Marie-Josée VAQUIER;80300;;
BALÂTRE;80053;80;84;commune-de-balatre@orange.fr;Thomas BASSET;80700;;
BARLEUX;80054;80;258;mairie-barleux@orange.fr;Éric FRANÇOIS;80200;;
BARLY;80055;62;173;mairie.barly@wanadoo.fr;Benoît MACRON;62810;;
BAVELINCOURT;80056;80;129;mairie.bavelincourt@wanadoo.fr;Alain JUMELLE;80260;;
BAYENCOURT;80057;80;83;mairie.bayencourt@orange.fr;Franck DELANNOY;80560;;
BAYONVILLERS;80058;80;355;mairiedebayonvillers@wanadoo.fr;France CHLON-DAVID;80170;;
BAZENTIN;80059;80;76;mairie.bazentin@orange.fr;Jean-Luc FOURDINIER;80300;;
BÉALCOURT;80060;80;102;mairie.bealcourt@wanadoo.fr;Didier SEPTIER;80370;;
BEAUCAMPS-LE-JEUNE;80061;80;200;mairie.commune-beaucamps-le-jeun@orange.fr;Alain DESBIENDRAS;80430;;
BEAUCAMPS-LE-VIEUX;80062;80;1424;mairie-beaucampslevieux@wanadoo.fr;François THIVERNY;80430;;
BEAUCHAMPS;80063;50;1043;communedebeauchamps@orange.fr;Alain BRIERE;50320;;
BEAUCHAMPS;80063;80;1043;contact@beauchamps.fr;Alain BRIERE;80770;;
BEAUCOURT-EN-SANTERRE;80064;80;178;mairie@beaucourtensanterre.fr;Hubert CAPELLE;80110;;
BEAUCOURT-SUR-L'ANCRE;80065;80;98;mairie.beaucourtsurancre@wanadoo.fr;Jean-Claude CHATELAIN;80300;;
BEAUCOURT-SUR-L'HALLUE;80066;80;256;mairie@beaucourtsurlhallue.fr;Annie MARCHAND;80260;;
BEAUFORT-EN-SANTERRE;80067;80;190;mairie.beaufortensanterre@wanadoo.fr;Claude MOREL;80170;;
